PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,DIA,Hora,Valor,Validacion
28,079,11,12,28079011_12_8,2025,09,05,1,17.0,V
28,079,11,12,28079011_12_8,2025,09,05,2,21.0,V
28,079,11,12,28079011_12_8,2025,09,05,3,12.0,V
28,079,11,12,28079011_12_8,2025,09,05,4,2.0,V
28,079,11,12,28079011_12_8,2025,09,05,5,1.0,V
28,079,11,12,28079011_12_8,2025,09,05,6,2.0,V
28,079,11,12,28079011_12_8,2025,09,05,7,6.0,V
28,079,11,12,28079011_12_8,2025,09,05,8,13.0,V
28,079,11,12,28079011_12_8,2025,09,05,9,15.0,V
28,079,11,12,28079011_12_8,2025,09,05,10,11.0,V
28,079,11,12,28079011_12_8,2025,09,05,11,8.0,V
28,079,11,12,28079011_12_8,2025,09,05,12,15.0,V
28,079,11,12,28079011_12_8,2025,09,05,13,18.0,V
28,079,11,12,28079011_12_8,2025,09,05,14,28.0,V
28,079,11,12,28079011_12_8,2025,09,05,15,27.0,V
28,079,11,12,28079011_12_8,2025,09,05,16,18.0,V
28,079,11,12,28079011_12_8,2025,09,05,17,17.0,V
28,079,11,12,28079011_12_8,2025,09,05,18,26.0,V
28,079,11,12,28079011_12_8,2025,09,05,19,28.0,V
28,079,11,12,28079011_12_8,2025,09,05,20,31.0,V
28,079,11,12,28079011_12_8,2025,09,05,21,110.0,V
28,079,11,12,28079011_12_8,2025,09,05,22,14.0,V
28,079,11,12,28079011_12_8,2025,09,05,23,10.0,V
28,079,11,12,28079011_12_8,2025,09,05,24,0.0,N
28,079,11,20,28079011_20_59,2025,09,05,1,0.7,V
28,079,11,20,28079011_20_59,2025,09,05,2,0.6,V
28,079,11,20,28079011_20_59,2025,09,05,3,0.5,V
28,079,11,20,28079011_20_59,2025,09,05,4,0.4,V
28,079,11,20,28079011_20_59,2025,09,05,5,0.3,V
28,079,11,20,28079011_20_59,2025,09,05,6,0.4,V
