PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,DIA,Hora,Valor,Validacion
28,079,11,12,28079011_12_8,2025,09,08,1,5.0,V
28,079,11,12,28079011_12_8,2025,09,08,2,5.0,V
28,079,11,12,28079011_12_8,2025,09,08,3,6.0,V
28,079,11,12,28079011_12_8,2025,09,08,4,4.0,V
28,079,11,12,28079011_12_8,2025,09,08,5,4.0,V
28,079,11,12,28079011_12_8,2025,09,08,6,4.0,V
28,079,11,12,28079011_12_8,2025,09,08,7,13.0,V
28,079,11,12,28079011_12_8,2025,09,08,8,42.0,V
28,079,11,12,28079011_12_8,2025,09,08,9,48.0,V
28,079,11,12,28079011_12_8,2025,09,08,10,35.0,V
28,079,11,12,28079011_12_8,2025,09,08,11,59.0,V
28,079,11,12,28079011_12_8,2025,09,08,12,0.0,N
28,079,11,12,28079011_12_8,2025,09,08,13,0.0,N
28,079,11,12,28079011_12_8,2025,09,08,14,0.0,N
28,079,11,12,28079011_12_8,2025,09,08,15,0.0,N
28,079,11,12,28079011_12_8,2025,09,08,16,0.0,N
28,079,11,12,28079011_12_8,2025,09,08,17,0.0,N
28,079,11,12,28079011_12_8,2025,09,08,18,0.0,N
28,079,11,12,28079011_12_8,2025,09,08,19,0.0,N
28,079,11,12,28079011_12_8,2025,09,08,20,0.0,N
28,079,11,12,28079011_12_8,2025,09,08,21,0.0,N
28,079,11,12,28079011_12_8,2025,09,08,22,0.0,N
28,079,11,12,28079011_12_8,2025,09,08,23,0.0,N
28,079,11,12,28079011_12_8,2025,09,08,24,0.0,N
28,079,11,20,28079011_20_59,2025,09,08,1,0.5,V
28,079,11,20,28079011_20_59,2025,09,08,2,0.7,V
28,079,11,20,28079011_20_59,2025,09,08,3,1.1,V
28,079,11,20,28079011_20_59,2025,09,08,4,0.8,V
28,079,11,20,28079011_20_59,2025,09,08,5,2.1,V
28,079,11,20,28079011_20_59,2025,09,08,6,1.4,V
28,079,11,20,28079011_20_59,2025,09,08,7,1.1,V
