PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,DIA,Hora,Valor,Validacion
28,079,11,12,28079011_12_8,2025,09,06,1,8.0,V
28,079,11,12,28079011_12_8,2025,09,06,2,4.0,V
28,079,11,12,28079011_12_8,2025,09,06,3,3.0,V
28,079,11,12,28079011_12_8,2025,09,06,4,3.0,V
28,079,11,12,28079011_12_8,2025,09,06,5,3.0,V
28,079,11,12,28079011_12_8,2025,09,06,6,3.0,V
28,079,11,12,28079011_12_8,2025,09,06,7,7.0,V
28,079,11,12,28079011_12_8,2025,09,06,8,10.0,V
28,079,11,12,28079011_12_8,2025,09,06,9,12.0,V
28,079,11,12,28079011_12_8,2025,09,06,10,11.0,V
28,079,11,12,28079011_12_8,2025,09,06,11,10.0,V
28,079,11,12,28079011_12_8,2025,09,06,12,9.0,V
28,079,11,12,28079011_12_8,2025,09,06,13,10.0,V
28,079,11,12,28079011_12_8,2025,09,06,14,10.0,V
28,079,11,12,28079011_12_8,2025,09,06,15,16.0,V
28,079,11,12,28079011_12_8,2025,09,06,16,14.0,V
28,079,11,12,28079011_12_8,2025,09,06,17,10.0,V
28,079,11,12,28079011_12_8,2025,09,06,18,17.0,V
28,079,11,12,28079011_12_8,2025,09,06,19,16.0,V
28,079,11,12,28079011_12_8,2025,09,06,20,22.0,V
28,079,11,12,28079011_12_8,2025,09,06,21,40.0,V
28,079,11,12,28079011_12_8,2025,09,06,22,54.0,V
28,079,11,12,28079011_12_8,2025,09,06,23,19.0,V
28,079,11,12,28079011_12_8,2025,09,06,24,0.0,N
28,079,11,20,28079011_20_59,2025,09,06,1,2.3,V
28,079,11,20,28079011_20_59,2025,09,06,2,1.8,V
28,079,11,20,28079011_20_59,2025,09,06,3,0.4,V
28,079,11,20,28079011_20_59,2025,09,06,4,0.3,V
28,079,11,20,28079011_20_59,2025,09,06,5,0.4,V
28,079,11,20,28079011_20_59,2025,09,06,6,0.3,V
28,079,11,20,28079011_20_59,2025,09,06,7,0.6,V
28,079,11,20,28079011_20_59,2025,09,06,8,0.5,V
28,079,11,20,28079011_20_59,2025,09,06,9,0.5,V
28,079,11,20,28079011_20_59,2025,09,06,10,0.6,V
28,079,11,20,28079011_20_59,2025,09,06,11,0.5,V
28,079,11,20,28079011_20_59,2025,09,06,12,0.7,V
28,079,11,20,28079011_20_59,2025,09,06,13,2.0,V
28,079,11,20,28079011_20_59,2025,09,06,14,0.8,V
28,079,11,20,28079011_20_59,2025,09,06,15,1.2,V
28,079,11,20,28079011_20_59,2025,09,06,16,1.1,V
28,079,11,20,28079011_20_59,2025,09,06,17,0.7,V
28,079,11,20,28079011_20_59,2025,09,06,18,1.7,V
28,079,11,20,28079011_20_59,2025,09,06,19,1.4,V
28,079,11,20,28079011_20_59,2025,09,06,20,6.5,V
28,079,11,20,28079011_20_59,2025,09,06,21,1.9,V
28,079,11,20,28079011_20_59,2025,09,06,22,3.7,V
28,079,11,20,28079011_20_59,2025,09,06,23,1.9,V
28,079,11,20,28079011_20_59,2025,09,06,24,0.0,N
28,079,11,30,28079011_30_59,2025,09,06,1,0.1,V
28,079,11,30,28079011_30_59,2025,09,06,2,0.0,V
28,079,11,30,28079011_30_59,2025,09,06,3,0.0,V
28,079,11,30,28079011_30_59,2025,09,06,4,0.0,V
28,079,11,30,28079011_30_59,2025,09,06,5,0.0,V
28,079,11,30,28079011_30_59,2025,09,06,6,0.0,V
28,079,11,30,28079011_30_59,2025,09,06,7,0.0,V
28,079,11,30,28079011_30_59,2025,09,06,8,0.0,V
28,079,11,30,28079011_30_59,2025,09,06,9,0.1,V
28,079,11,30,28079011_30_59,2025,09,06,10,0.0,V
28,079,11,30,28079011_30_59,2025,09,06,11,0.1,V
28,079,11,30,28079011_30_59,2025,09,06,12,0.1,V
28,079,11,30,28079011_30_59,2025,09,06,13,0.3,V
28,079,11,30,28079011_30_59,2025,09,06,14,0.1,V
28,079,11,30,28079011_30_59,2025,09,06,15,0.2,V
28,079,11,30,28079011_30_59,2025,09,06,16,0.2,V
28,079,11,30,28079011_30_59,2025,09,06,17,0.1,V
28,079,11,30,28079011_30_59,2025,09,06,18,0.2,V
28,079,11,30,28079011_30_59,2025,09,06,19,0.2,V
28,079,11,30,28079011_30_59,2025,09,06,20,0.5,V
28,079,11,30,28079011_30_59,2025,09,06,21,0.2,V
28,079,11,30,28079011_30_59,2025,09,06,22,0.5,V
28,079,11,30,28079011_30_59,2025,09,06,23,0.3,V
28,079,11,30,28079011_30_59,2025,09,06,24,0.0,N
28,079,11,35,28079011_35_59,2025,09,06,1,0.0,V
28,079,11,35,28079011_35_59,2025,09,06,2,0.0,V
28,079,11,35,28079011_35_59,2025,09,06,3,0.0,V
28,079,11,35,28079011_35_59,2025,09,06,4,0.0,V
28,079,11,35,28079011_35_59,2025,09,06,5,0.0,V
28,079,11,35,28079011_35_59,2025,09,06,6,0.0,V
28,079,11,35,28079011_35_59,2025,09,06,7,0.0,V
28,079,11,35,28079011_35_59,2025,09,06,8,0.0,V
28,079,11,35,28079011_35_59,2025,09,06,9,0.0,V
28,079,11,35,28079011_35_59,2025,09,06,10,0.0,V
28,079,11,35,28079011_35_59,2025,09,06,11,0.0,V
28,079,11,35,28079011_35_59,2025,09,06,12,0.0,V
28,079,11,35,28079011_35_59,2025,09,06,13,0.1,V
28,079,11,35,28079011_35_59,2025,09,06,14,0.0,V
28,079,11,35,28079011_35_59,2025,09,06,15,0.0,V
28,079,11,35,28079011_35_59,2025,09,06,16,0.0,V
28,079,11,35,28079011_35_59,2025,09,06,17,0.0,V
28,079,11,35,28079011_35_59,2025,09,06,18,0.2,V
28,079,11,35,28079011_35_59,2025,09,06,19,0.1,V
28,079,11,35,28079011_35_59,2025,09,06,20,1.0,V
28,079,11,35,28079011_35_59,2025,09,06,21,0.1,V
28,079,11,35,28079011_35_59,2025,09,06,22,0.4,V
28,079,11,35,28079011_35_59,2025,09,06,23,0.1,V
28,079,11,35,28079011_35_59,2025,09,06,24,0.0,N
28,079,11,7,28079011_7_8,2025,09,06,1,0.0,V
28,079,11,7,28079011_7_8,2025,09,06,2,0.0,V
28,079,11,7,28079011_7_8,2025,09,06,3,0.0,V
28,079,11,7,28079011_7_8,2025,09,06,4,0.0,V
28,079,11,7,28079011_7_8,2025,09,06,5,0.0,V
28,079,11,7,28079011_7_8,2025,09,06,6,0.0,V
28,079,11,7,28079011_7_8,2025,09,06,7,0.0,V
28,079,11,7,28079011_7_8,2025,09,06,8,0.0,V
28,079,11,7,28079011_7_8,2025,09,06,9,0.0,V
28,079,11,7,28079011_7_8,2025,09,06,10,0.0,V
28,079,11,7,28079011_7_8,2025,09,06,11,1.0,V
28,079,11,7,28079011_7_8,2025,09,06,12,1.0,V
28,079,11,7,28079011_7_8,2025,09,06,13,1.0,V
28,079,11,7,28079011_7_8,2025,09,06,14,1.0,V
28,079,11,7,28079011_7_8,2025,09,06,15,2.0,V
28,079,11,7,28079011_7_8,2025,09,06,16,2.0,V
28,079,11,7,28079011_7_8,2025,09,06,17,2.0,V
28,079,11,7,28079011_7_8,2025,09,06,18,3.0,V
28,079,11,7,28079011_7_8,2025,09,06,19,3.0,V
28,079,11,7,28079011_7_8,2025,09,06,20,2.0,V
28,079,11,7,28079011_7_8,2025,09,06,21,1.0,V
28,079,11,7,28079011_7_8,2025,09,06,22,2.0,V
28,079,11,7,28079011_7_8,2025,09,06,23,0.0,V
28,079,11,7,28079011_7_8,2025,09,06,24,0.0,N
28,079,11,8,28079011_8_8,2025,09,06,1,7.0,V
28,079,11,8,28079011_8_8,2025,09,06,2,4.0,V
28,079,11,8,28079011_8_8,2025,09,06,3,3.0,V
28,079,11,8,28079011_8_8,2025,09,06,4,3.0,V
28,079,11,8,28079011_8_8,2025,09,06,5,3.0,V
28,079,11,8,28079011_8_8,2025,09,06,6,3.0,V
28,079,11,8,28079011_8_8,2025,09,06,7,7.0,V
28,079,11,8,28079011_8_8,2025,09,06,8,10.0,V
28,079,11,8,28079011_8_8,2025,09,06,9,12.0,V
28,079,11,8,28079011_8_8,2025,09,06,10,10.0,V
28,079,11,8,28079011_8_8,2025,09,06,11,8.0,V
28,079,11,8,28079011_8_8,2025,09,06,12,8.0,V
28,079,11,8,28079011_8_8,2025,09,06,13,8.0,V
28,079,11,8,28079011_8_8,2025,09,06,14,8.0,V
28,079,11,8,28079011_8_8,2025,09,06,15,12.0,V
28,079,11,8,28079011_8_8,2025,09,06,16,10.0,V
28,079,11,8,28079011_8_8,2025,09,06,17,8.0,V
28,079,11,8,28079011_8_8,2025,09,06,18,13.0,V
28,079,11,8,28079011_8_8,2025,09,06,19,12.0,V
28,079,11,8,28079011_8_8,2025,09,06,20,19.0,V
28,079,11,8,28079011_8_8,2025,09,06,21,39.0,V
28,079,11,8,28079011_8_8,2025,09,06,22,51.0,V
28,079,11,8,28079011_8_8,2025,09,06,23,18.0,V
28,079,11,8,28079011_8_8,2025,09,06,24,0.0,N
28,079,16,12,28079016_12_8,2025,09,06,1,8.0,V
28,079,16,12,28079016_12_8,2025,09,06,2,4.0,V
28,079,16,12,28079016_12_8,2025,09,06,3,4.0,V
28,079,16,12,28079016_12_8,2025,09,06,4,5.0,V
28,079,16,12,28079016_12_8,2025,09,06,5,5.0,V
28,079,16,12,28079016_12_8,2025,09,06,6,5.0,V
28,079,16,12,28079016_12_8,2025,09,06,7,8.0,V
28,079,16,12,28079016_12_8,2025,09,06,8,12.0,V
28,079,16,12,28079016_12_8,2025,09,06,9,15.0,V
28,079,16,12,28079016_12_8,2025,09,06,10,23.0,V
28,079,16,12,28079016_12_8,2025,09,06,11,9.0,V
28,079,16,12,28079016_12_8,2025,09,06,12,7.0,V
28,079,16,12,28079016_12_8,2025,09,06,13,6.0,V
28,079,16,12,28079016_12_8,2025,09,06,14,8.0,V
28,079,16,12,28079016_12_8,2025,09,06,15,9.0,V
28,079,16,12,28079016_12_8,2025,09,06,16,6.0,V
28,079,16,12,28079016_12_8,2025,09,06,17,8.0,V
28,079,16,12,28079016_12_8,2025,09,06,18,8.0,V
28,079,16,12,28079016_12_8,2025,09,06,19,11.0,V
28,079,16,12,28079016_12_8,2025,09,06,20,11.0,V
28,079,16,12,28079016_12_8,2025,09,06,21,31.0,V
28,079,16,12,28079016_12_8,2025,09,06,22,29.0,V
28,079,16,12,28079016_12_8,2025,09,06,23,16.0,V
28,079,16,12,28079016_12_8,2025,09,06,24,0.0,N
28,079,16,14,28079016_14_6,2025,09,06,1,69.0,V
28,079,16,14,28079016_14_6,2025,09,06,2,71.0,V
28,079,16,14,28079016_14_6,2025,09,06,3,66.0,V
28,079,16,14,28079016_14_6,2025,09,06,4,66.0,V
28,079,16,14,28079016_14_6,2025,09,06,5,66.0,V
28,079,16,14,28079016_14_6,2025,09,06,6,67.0,V
28,079,16,14,28079016_14_6,2025,09,06,7,62.0,V
28,079,16,14,28079016_14_6,2025,09,06,8,56.0,V
28,079,16,14,28079016_14_6,2025,09,06,9,54.0,V
28,079,16,14,28079016_14_6,2025,09,06,10,49.0,V
28,079,16,14,28079016_14_6,2025,09,06,11,65.0,V
28,079,16,14,28079016_14_6,2025,09,06,12,75.0,V
28,079,16,14,28079016_14_6,2025,09,06,13,81.0,V
28,079,16,14,28079016_14_6,2025,09,06,14,86.0,V
28,079,16,14,28079016_14_6,2025,09,06,15,88.0,V
28,079,16,14,28079016_14_6,2025,09,06,16,91.0,V
28,079,16,14,28079016_14_6,2025,09,06,17,94.0,V
28,079,16,14,28079016_14_6,2025,09,06,18,96.0,V
28,079,16,14,28079016_14_6,2025,09,06,19,91.0,V
28,079,16,14,28079016_14_6,2025,09,06,20,88.0,V
28,079,16,14,28079016_14_6,2025,09,06,21,62.0,V
28,079,16,14,28079016_14_6,2025,09,06,22,55.0,V
28,079,16,14,28079016_14_6,2025,09,06,23,59.0,V
28,079,16,14,28079016_14_6,2025,09,06,24,0.0,N
28,079,16,7,28079016_7_8,2025,09,06,1,0.0,V
28,079,16,7,28079016_7_8,2025,09,06,2,0.0,V
28,079,16,7,28079016_7_8,2025,09,06,3,0.0,V
28,079,16,7,28079016_7_8,2025,09,06,4,0.0,V
28,079,16,7,28079016_7_8,2025,09,06,5,0.0,V
28,079,16,7,28079016_7_8,2025,09,06,6,0.0,V
28,079,16,7,28079016_7_8,2025,09,06,7,0.0,V
28,079,16,7,28079016_7_8,2025,09,06,8,0.0,V
28,079,16,7,28079016_7_8,2025,09,06,9,0.0,V
28,079,16,7,28079016_7_8,2025,09,06,10,1.0,V
28,079,16,7,28079016_7_8,2025,09,06,11,0.0,V
28,079,16,7,28079016_7_8,2025,09,06,12,1.0,V
28,079,16,7,28079016_7_8,2025,09,06,13,0.0,V
28,079,16,7,28079016_7_8,2025,09,06,14,1.0,V
28,079,16,7,28079016_7_8,2025,09,06,15,1.0,V
28,079,16,7,28079016_7_8,2025,09,06,16,0.0,V
28,079,16,7,28079016_7_8,2025,09,06,17,1.0,V
28,079,16,7,28079016_7_8,2025,09,06,18,0.0,V
