PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,DIA,Hora,Valor,Validacion
28,079,11,12,28079011_12_8,2025,08,31,1,29.0,V
28,079,11,12,28079011_12_8,2025,08,31,2,15.0,V
28,079,11,12,28079011_12_8,2025,08,31,3,10.0,V
28,079,11,12,28079011_12_8,2025,08,31,4,8.0,V
28,079,11,12,28079011_12_8,2025,08,31,5,7.0,V
28,079,11,12,28079011_12_8,2025,08,31,6,8.0,V
28,079,11,12,28079011_12_8,2025,08,31,7,6.0,V
28,079,11,12,28079011_12_8,2025,08,31,8,4.0,V
28,079,11,12,28079011_12_8,2025,08,31,9,6.0,V
28,079,11,12,28079011_12_8,2025,08,31,10,11.0,V
28,079,11,12,28079011_12_8,2025,08,31,11,22.0,V
28,079,11,12,28079011_12_8,2025,08,31,12,13.0,V
28,079,11,12,28079011_12_8,2025,08,31,13,8.0,V
28,079,11,12,28079011_12_8,2025,08,31,14,11.0,V
28,079,11,12,28079011_12_8,2025,08,31,15,5.0,V
28,079,11,12,28079011_12_8,2025,08,31,16,5.0,V
28,079,11,12,28079011_12_8,2025,08,31,17,3.0,V
28,079,11,12,28079011_12_8,2025,08,31,18,4.0,V
28,079,11,12,28079011_12_8,2025,08,31,19,5.0,V
28,079,11,12,28079011_12_8,2025,08,31,20,5.0,V
28,079,11,12,28079011_12_8,2025,08,31,21,10.0,V
28,079,11,12,28079011_12_8,2025,08,31,22,9.0,V
28,079,11,12,28079011_12_8,2025,08,31,23,7.0,V
28,079,11,12,28079011_12_8,2025,08,31,24,5.0,V
28,079,11,20,28079011_20_59,2025,08,31,1,2.0,V
28,079,11,20,28079011_20_59,2025,08,31,2,1.7,V
28,079,11,20,28079011_20_59,2025,08,31,3,1.0,V
28,079,11,20,28079011_20_59,2025,08,31,4,1.5,V
28,079,11,20,28079011_20_59,2025,08,31,5,1.5,V
28,079,11,20,28079011_20_59,2025,08,31,6,1.5,V
28,079,11,20,28079011_20_59,2025,08,31,7,1.5,V
28,079,11,20,28079011_20_59,2025,08,31,8,0.8,V
28,079,11,20,28079011_20_59,2025,08,31,9,0.9,V
28,079,11,20,28079011_20_59,2025,08,31,10,0.9,V
28,079,11,20,28079011_20_59,2025,08,31,11,1.8,V
28,079,11,20,28079011_20_59,2025,08,31,12,1.7,V
28,079,11,20,28079011_20_59,2025,08,31,13,0.6,V
28,079,11,20,28079011_20_59,2025,08,31,14,0.5,V
28,079,11,20,28079011_20_59,2025,08,31,15,0.5,V
28,079,11,20,28079011_20_59,2025,08,31,16,0.4,V
28,079,11,20,28079011_20_59,2025,08,31,17,0.5,V
28,079,11,20,28079011_20_59,2025,08,31,18,0.4,V
28,079,11,20,28079011_20_59,2025,08,31,19,0.5,V
28,079,11,20,28079011_20_59,2025,08,31,20,0.3,V
28,079,11,20,28079011_20_59,2025,08,31,21,0.5,V
28,079,11,20,28079011_20_59,2025,08,31,22,0.9,V
28,079,11,20,28079011_20_59,2025,08,31,23,0.5,V
28,079,11,20,28079011_20_59,2025,08,31,24,0.5,V
28,079,11,30,28079011_30_59,2025,08,31,1,0.4,V
28,079,11,30,28079011_30_59,2025,08,31,2,0.2,V
28,079,11,30,28079011_30_59,2025,08,31,3,0.1,V
28,079,11,30,28079011_30_59,2025,08,31,4,0.2,V
28,079,11,30,28079011_30_59,2025,08,31,5,0.1,V
28,079,11,30,28079011_30_59,2025,08,31,6,0.0,V
28,079,11,30,28079011_30_59,2025,08,31,7,0.0,V
28,079,11,30,28079011_30_59,2025,08,31,8,0.0,V
28,079,11,30,28079011_30_59,2025,08,31,9,0.0,V
28,079,11,30,28079011_30_59,2025,08,31,10,0.1,V
28,079,11,30,28079011_30_59,2025,08,31,11,0.2,V
28,079,11,30,28079011_30_59,2025,08,31,12,0.3,V
28,079,11,30,28079011_30_59,2025,08,31,13,0.1,V
28,079,11,30,28079011_30_59,2025,08,31,14,0.1,V
28,079,11,30,28079011_30_59,2025,08,31,15,0.0,V
28,079,11,30,28079011_30_59,2025,08,31,16,0.0,V
28,079,11,30,28079011_30_59,2025,08,31,17,0.0,V
28,079,11,30,28079011_30_59,2025,08,31,18,0.0,V
28,079,11,30,28079011_30_59,2025,08,31,19,0.0,V
28,079,11,30,28079011_30_59,2025,08,31,20,0.0,V
28,079,11,30,28079011_30_59,2025,08,31,21,0.1,V
28,079,11,30,28079011_30_59,2025,08,31,22,0.1,V
28,079,11,30,28079011_30_59,2025,08,31,23,0.1,V
28,079,11,30,28079011_30_59,2025,08,31,24,0.1,V
28,079,11,35,28079011_35_59,2025,08,31,1,0.3,V
28,079,11,35,28079011_35_59,2025,08,31,2,0.2,V
28,079,11,35,28079011_35_59,2025,08,31,3,0.0,V
28,079,11,35,28079011_35_59,2025,08,31,4,0.0,V
28,079,11,35,28079011_35_59,2025,08,31,5,0.0,V
28,079,11,35,28079011_35_59,2025,08,31,6,0.0,V
28,079,11,35,28079011_35_59,2025,08,31,7,0.0,V
28,079,11,35,28079011_35_59,2025,08,31,8,0.0,V
28,079,11,35,28079011_35_59,2025,08,31,9,0.0,V
28,079,11,35,28079011_35_59,2025,08,31,10,0.0,V
28,079,11,35,28079011_35_59,2025,08,31,11,0.2,V
28,079,11,35,28079011_35_59,2025,08,31,12,0.2,V
28,079,11,35,28079011_35_59,2025,08,31,13,0.0,V
28,079,11,35,28079011_35_59,2025,08,31,14,0.0,V
28,079,11,35,28079011_35_59,2025,08,31,15,0.0,V
28,079,11,35,28079011_35_59,2025,08,31,16,0.0,V
28,079,11,35,28079011_35_59,2025,08,31,17,0.0,V
28,079,11,35,28079011_35_59,2025,08,31,18,0.0,V
28,079,11,35,28079011_35_59,2025,08,31,19,0.0,V
28,079,11,35,28079011_35_59,2025,08,31,20,0.0,V
28,079,11,35,28079011_35_59,2025,08,31,21,0.0,V
28,079,11,35,28079011_35_59,2025,08,31,22,0.0,V
28,079,11,35,28079011_35_59,2025,08,31,23,0.0,V
28,079,11,35,28079011_35_59,2025,08,31,24,0.0,V
28,079,11,7,28079011_7_8,2025,08,31,1,3.0,V
28,079,11,7,28079011_7_8,2025,08,31,2,1.0,V
28,079,11,7,28079011_7_8,2025,08,31,3,0.0,V
28,079,11,7,28079011_7_8,2025,08,31,4,0.0,V
28,079,11,7,28079011_7_8,2025,08,31,5,0.0,V
28,079,11,7,28079011_7_8,2025,08,31,6,1.0,V
28,079,11,7,28079011_7_8,2025,08,31,7,0.0,V
28,079,11,7,28079011_7_8,2025,08,31,8,0.0,V
28,079,11,7,28079011_7_8,2025,08,31,9,0.0,V
28,079,11,7,28079011_7_8,2025,08,31,10,2.0,V
28,079,11,7,28079011_7_8,2025,08,31,11,3.0,V
28,079,11,7,28079011_7_8,2025,08,31,12,2.0,V
28,079,11,7,28079011_7_8,2025,08,31,13,1.0,V
28,079,11,7,28079011_7_8,2025,08,31,14,3.0,V
28,079,11,7,28079011_7_8,2025,08,31,15,1.0,V
28,079,11,7,28079011_7_8,2025,08,31,16,1.0,V
28,079,11,7,28079011_7_8,2025,08,31,17,1.0,V
28,079,11,7,28079011_7_8,2025,08,31,18,1.0,V
28,079,11,7,28079011_7_8,2025,08,31,19,1.0,V
28,079,11,7,28079011_7_8,2025,08,31,20,1.0,V
28,079,11,7,28079011_7_8,2025,08,31,21,1.0,V
28,079,11,7,28079011_7_8,2025,08,31,22,2.0,V
28,079,11,7,28079011_7_8,2025,08,31,23,1.0,V
28,079,11,7,28079011_7_8,2025,08,31,24,1.0,V
